Interval=	0,01 s
ExcelDateTime=	4,3899352873981479e+004	09-03-2020 8:28:08,312
TimeFormat=	StartOfBlock
ChannelTitle=	Canal 1	Canal 7
Range=	200,0 mV	200,0 mV
UnitName=	 L/s	 L/s
TopValue=	8,0	8,0
BottomValue=	-8,0	-8,0
0:06:23,37	0,2	-0,1	
0:06:23,38	0,2	-0,1	
0:06:23,39	0,2	-0,1	
0:06:23,4	0,2	-0,1	
0:06:23,41	0,2	-0,1	
0:06:23,42	0,2	-0,1	
0:06:23,43	0,2	-0,1	
0:06:23,44	0,2	-0,1	
0:06:23,45	0,2	-0,1	
0:06:23,46	0,2	-0,1	
0:06:23,47	0,2	-0,1	
0:06:23,48	0,2	-0,1	
0:06:23,49	0,2	-0,1	
0:06:23,5	0,2	-0,1	
0:06:23,51	0,2	-0,1	
0:06:23,52	0,2	-0,1	
0:06:23,53	0,2	-0,1	
0:06:23,54	0,2	-0,1	
0:06:23,55	0,2	-0,1	
0:06:23,56	0,2	-0,1	
0:06:23,57	0,2	-0,1	
0:06:23,58	0,2	-0,1	
0:06:23,59	0,2	-0,1	
0:06:23,6	0,2	-0,1	
0:06:23,61	0,2	-0,1	
0:06:23,62	0,2	-0,1	
0:06:23,63	0,2	-0,1	
0:06:23,64	0,2	-0,1	
0:06:23,65	0,2	-0,1	
0:06:23,66	0,2	-0,1	
0:06:23,67	0,2	-0,1	
0:06:23,68	0,2	-0,1	
0:06:23,69	0,2	-0,1	
0:06:23,7	0,2	-0,1	
0:06:23,71	0,2	-0,1	
0:06:23,72	0,2	-0,1	
0:06:23,73	0,2	-0,1	
0:06:23,74	0,2	-0,1	
0:06:23,75	0,2	-0,1	
0:06:23,76	0,2	-0,1	
0:06:23,77	0,2	-0,1	
0:06:23,78	0,2	-0,1	
0:06:23,79	0,2	-0,1	
0:06:23,8	0,2	-0,1	
0:06:23,81	0,4	-0,1	
0:06:23,82	0,0	-0,1	
0:06:23,83	0,4	-0,2	
0:06:23,84	0,0	-0,1	
0:06:23,85	0,2	-0,1	
0:06:23,86	0,1	-0,1	
0:06:23,87	0,2	-0,1	
0:06:23,88	0,2	-0,1	
0:06:23,89	0,2	-0,1	
0:06:23,9	0,2	-0,1	
0:06:23,91	0,2	-0,1	
0:06:23,92	0,2	-0,1	
0:06:23,93	0,2	-0,1	
0:06:23,94	0,2	-0,1	
0:06:23,95	0,2	-0,1	
0:06:23,96	0,2	-0,1	
0:06:23,97	0,2	-0,1	
0:06:23,98	0,2	-0,1	
0:06:23,99	0,2	-0,1	
0:06:24,0	0,2	-0,1	
0:06:24,01	0,2	-0,1	
0:06:24,02	0,2	-0,1	
0:06:24,03	0,2	-0,1	
0:06:24,04	0,2	-0,1	
0:06:24,05	0,2	-0,1	
0:06:24,06	0,2	-0,1	
0:06:24,07	0,2	-0,1	
0:06:24,08	0,2	-0,1	
0:06:24,09	0,2	-0,1	
0:06:24,1	0,2	-0,1	
0:06:24,11	0,2	-0,1	
0:06:24,12	0,2	-0,1	
0:06:24,13	0,2	-0,1	
0:06:24,14	0,2	-0,1	
0:06:24,15	0,2	-0,1	
0:06:24,16	0,2	-0,1	
0:06:24,17	0,2	-0,1	
0:06:24,18	0,2	-0,1	
0:06:24,19	0,2	-0,1	
0:06:24,2	0,2	-0,1	
0:06:24,21	0,2	-0,1	
0:06:24,22	0,2	-0,1	
0:06:24,23	0,2	-0,1	
0:06:24,24	0,2	-0,1	
0:06:24,25	0,2	-0,1	
0:06:24,26	0,2	-0,1	
0:06:24,27	0,2	-0,1	
0:06:24,28	0,2	-0,1	
0:06:24,29	0,2	-0,1	
0:06:24,3	0,2	-0,1	
0:06:24,31	0,2	-0,1	
0:06:24,32	0,2	-0,1	
0:06:24,33	0,2	-0,1	
0:06:24,34	0,2	-0,1	
0:06:24,35	0,2	-0,1	
0:06:24,36	0,2	-0,1	
0:06:24,37	0,2	-0,1	
0:06:24,38	0,2	-0,1	
0:06:24,39	0,2	-0,1	
0:06:24,4	0,2	-0,1	
0:06:24,41	0,2	-0,1	
0:06:24,42	0,2	-0,1	
0:06:24,43	0,2	-0,1	
0:06:24,44	0,2	-0,1	
0:06:24,45	0,2	-0,1	
0:06:24,46	0,2	-0,1	
0:06:24,47	0,2	-0,1	
0:06:24,48	0,2	-0,1	
0:06:24,49	0,2	-0,1	
0:06:24,5	0,2	-0,1	
0:06:24,51	0,2	-0,1	
0:06:24,52	0,2	-0,1	
0:06:24,53	0,2	-0,1	
0:06:24,54	0,2	-0,1	
0:06:24,55	0,2	-0,1	
0:06:24,56	0,2	-0,1	
0:06:24,57	0,2	-0,1	
0:06:24,58	0,2	-0,1	
0:06:24,59	0,2	-0,1	
0:06:24,6	0,2	-0,1	
0:06:24,61	0,2	-0,1	
0:06:24,62	0,2	-0,1	
0:06:24,63	0,2	-0,1	
0:06:24,64	0,2	-0,1	
0:06:24,65	0,2	-0,1	
0:06:24,66	0,2	-0,1	
0:06:24,67	0,2	-0,1	
0:06:24,68	0,2	-0,1	
0:06:24,69	0,2	-0,1	
0:06:24,7	0,2	-0,1	
0:06:24,71	0,2	-0,1	
0:06:24,72	0,2	-0,1	
0:06:24,73	0,2	-0,1	
0:06:24,74	0,2	-0,1	
0:06:24,75	0,2	-0,1	
0:06:24,76	0,2	-0,1	
0:06:24,77	0,2	-0,1	
0:06:24,78	0,2	-0,1	
0:06:24,79	0,2	-0,1	
0:06:24,8	0,2	-0,1	
0:06:24,81	0,2	-0,1	
0:06:24,82	0,2	-0,1	
0:06:24,83	0,2	-0,1	
0:06:24,84	0,2	-0,1	
0:06:24,85	0,2	-0,1	
0:06:24,86	0,2	-0,1	
0:06:24,87	0,2	-0,1	
0:06:24,88	0,2	-0,1	
0:06:24,89	0,2	-0,1	
0:06:24,9	0,2	-0,1	
0:06:24,91	0,2	-0,1	
0:06:24,92	0,2	-0,1	
0:06:24,93	0,2	-0,1	
0:06:24,94	0,2	-0,1	
0:06:24,95	0,2	-0,1	
0:06:24,96	0,2	-0,1	
0:06:24,97	0,2	-0,1	
0:06:24,98	0,2	-0,1	
0:06:24,99	0,2	-0,1	
0:06:25,0	0,2	-0,1	
0:06:25,01	0,2	-0,1	
0:06:25,02	0,2	-0,1	
0:06:25,03	0,2	-0,1	
0:06:25,04	0,2	-0,1	
0:06:25,05	0,2	-0,1	
0:06:25,06	0,2	-0,1	
0:06:25,07	0,2	-0,1	
0:06:25,08	0,2	-0,1	
0:06:25,09	0,2	-0,1	
0:06:25,1	0,2	-0,1	
0:06:25,11	0,2	-0,1	
0:06:25,12	0,2	-0,1	
0:06:25,13	0,2	-0,1	
0:06:25,14	0,2	-0,1	
0:06:25,15	0,2	-0,1	
0:06:25,16	0,2	-0,1	
0:06:25,17	0,2	-0,1	
0:06:25,18	0,2	-0,1	
0:06:25,19	0,2	-0,1	
0:06:25,2	0,2	-0,1	
0:06:25,21	0,2	-0,1	
0:06:25,22	0,2	-0,1	
0:06:25,23	0,2	-0,1	
0:06:25,24	0,2	-0,1	
0:06:25,25	0,2	-0,1	
0:06:25,26	0,2	-0,1	
0:06:25,27	0,2	-0,1	
0:06:25,28	0,2	-0,1	
0:06:25,29	0,2	-0,1	
0:06:25,3	0,2	-0,1	
0:06:25,31	0,2	-0,1	
0:06:25,32	0,2	0,0	
0:06:25,33	0,2	0,1	
0:06:25,34	0,2	0,1	
0:06:25,35	0,2	0,1	
0:06:25,36	0,2	0,1	
0:06:25,37	0,2	0,1	
0:06:25,38	0,2	0,1	
0:06:25,39	0,2	0,1	
0:06:25,4	0,2	0,1	
0:06:25,41	0,2	0,1	
0:06:25,42	0,2	0,1	
0:06:25,43	0,2	0,1	
0:06:25,44	0,2	0,1	
0:06:25,45	0,2	0,1	
0:06:25,46	0,2	0,2	
0:06:25,47	0,2	0,2	
0:06:25,48	0,2	0,2	
0:06:25,49	0,2	0,3	
0:06:25,5	0,2	0,3	
0:06:25,51	0,2	0,3	
0:06:25,52	0,2	0,3	
0:06:25,53	0,2	0,6	
0:06:25,54	0,2	0,5	
0:06:25,55	0,2	0,6	
0:06:25,56	0,2	0,7	
0:06:25,57	0,2	0,7	
0:06:25,58	0,2	0,7	
0:06:25,59	0,2	0,8	
0:06:25,6	0,2	0,8	
0:06:25,61	0,2	0,8	
0:06:25,62	0,2	0,8	
0:06:25,63	0,2	0,8	
0:06:25,64	0,2	0,8	
0:06:25,65	0,2	0,8	
0:06:25,66	0,2	0,8	
0:06:25,67	0,2	0,8	
0:06:25,68	0,2	0,8	
0:06:25,69	0,2	0,8	
0:06:25,7	0,2	0,8	
0:06:25,71	0,2	0,8	
0:06:25,72	0,2	0,8	
0:06:25,73	0,2	0,8	
0:06:25,74	0,2	0,8	
0:06:25,75	0,2	0,8	
0:06:25,76	0,2	0,8	
0:06:25,77	0,2	0,7	
0:06:25,78	0,2	0,7	
0:06:25,79	0,2	0,7	
0:06:25,8	0,2	0,7	
0:06:25,81	0,2	0,7	
0:06:25,82	0,2	0,7	
0:06:25,83	0,2	0,7	
0:06:25,84	0,2	0,7	
0:06:25,85	0,2	0,7	
0:06:25,86	0,2	0,7	
0:06:25,87	0,2	0,6	
0:06:25,88	0,2	0,7	
0:06:25,89	0,2	0,6	
0:06:25,9	0,2	0,7	
0:06:25,91	0,2	0,7	
0:06:25,92	0,2	0,7	
0:06:25,93	0,2	0,7	
0:06:25,94	0,2	0,7	
0:06:25,95	0,2	0,6	
0:06:25,96	0,2	0,7	
0:06:25,97	0,2	0,6	
0:06:25,98	0,2	0,6	
0:06:25,99	0,2	0,6	
0:06:26,0	0,2	0,6	
0:06:26,01	0,2	0,6	
0:06:26,02	0,2	0,6	
0:06:26,03	0,2	0,6	
0:06:26,04	0,2	0,6	
0:06:26,05	0,2	0,6	
0:06:26,06	0,2	0,6	
0:06:26,07	0,2	0,6	
0:06:26,08	0,2	0,6	
0:06:26,09	0,2	0,6	
0:06:26,1	0,2	0,6	
0:06:26,11	0,2	0,6	
0:06:26,12	0,2	0,6	
0:06:26,13	0,2	0,6	
0:06:26,14	0,2	0,6	
0:06:26,15	0,2	0,6	
0:06:26,16	0,2	0,6	
0:06:26,17	0,2	0,6	
0:06:26,18	0,2	0,5	
0:06:26,19	0,2	0,5	
0:06:26,2	0,2	0,5	
0:06:26,21	0,2	0,5	
0:06:26,22	0,2	0,5	
0:06:26,23	0,2	0,5	
0:06:26,24	0,2	0,5	
0:06:26,25	0,2	0,5	
0:06:26,26	0,2	0,4	
0:06:26,27	0,2	0,4	
0:06:26,28	0,2	0,4	
0:06:26,29	0,2	0,4	
0:06:26,3	0,3	0,3	
0:06:26,31	0,3	0,3	
0:06:26,32	0,3	0,2	
0:06:26,33	0,4	0,2	
0:06:26,34	0,4	0,2	
0:06:26,35	0,4	0,2	
0:06:26,36	0,4	0,2	
0:06:26,37	0,4	0,2	
0:06:26,38	0,4	0,2	
0:06:26,39	0,4	0,2	
0:06:26,4	0,4	0,2	
0:06:26,41	0,4	0,2	
0:06:26,42	0,4	0,2	
0:06:26,43	0,4	0,2	
0:06:26,44	0,4	0,2	
0:06:26,45	0,4	0,2	
0:06:26,46	0,4	0,2	
0:06:26,47	0,4	0,1	
0:06:26,48	0,4	0,1	
0:06:26,49	0,4	0,1	
0:06:26,5	0,5	0,1	
0:06:26,51	0,5	0,1	
0:06:26,52	0,5	0,1	
0:06:26,53	0,5	0,1	
0:06:26,54	0,5	0,0	
0:06:26,55	0,5	0,0	
0:06:26,56	0,5	-0,0	
0:06:26,57	0,4	-0,1	
0:06:26,58	0,7	0,0	
0:06:26,59	0,6	-0,2	
0:06:26,6	0,5	-0,1	
0:06:26,61	0,6	-0,1	
0:06:26,62	0,5	-0,1	
0:06:26,63	0,5	-0,1	
0:06:26,64	0,6	-0,1	
0:06:26,65	0,5	-0,1	
0:06:26,66	0,5	-0,1	
0:06:26,67	0,5	-0,1	
0:06:26,68	0,5	-0,1	
0:06:26,69	0,5	-0,1	
0:06:26,7	0,5	-0,1	
0:06:26,71	0,5	-0,1	
0:06:26,72	0,5	-0,1	
0:06:26,73	0,5	-0,1	
0:06:26,74	0,5	-0,1	
0:06:26,75	0,5	-0,1	
0:06:26,76	0,5	-0,1	
0:06:26,77	0,4	-0,1	
0:06:26,78	0,5	-0,1	
0:06:26,79	0,5	-0,1	
0:06:26,8	0,5	-0,1	
0:06:26,81	0,4	-0,1	
0:06:26,82	0,4	-0,1	
0:06:26,83	0,4	-0,1	
0:06:26,84	0,4	-0,1	
0:06:26,85	0,5	-0,1	
0:06:26,86	0,4	-0,1	
0:06:26,87	0,4	-0,1	
0:06:26,88	0,5	-0,1	
0:06:26,89	0,4	-0,1	
0:06:26,9	0,4	-0,1	
0:06:26,91	0,4	-0,1	
0:06:26,92	0,4	-0,1	
0:06:26,93	0,4	-0,1	
0:06:26,94	0,4	-0,1	
0:06:26,95	0,4	-0,1	
0:06:26,96	0,4	-0,1	
0:06:26,97	0,4	-0,1	
0:06:26,98	0,4	-0,1	
0:06:26,99	0,4	-0,1	
0:06:27,0	0,4	-0,1	
0:06:27,01	0,4	-0,1	
0:06:27,02	0,4	-0,1	
0:06:27,03	0,4	-0,1	
0:06:27,04	0,4	-0,1	
0:06:27,05	0,4	-0,1	
0:06:27,06	0,4	-0,1	
0:06:27,07	0,4	-0,1	
0:06:27,08	0,4	-0,1	
0:06:27,09	0,4	-0,1	
0:06:27,1	0,4	-0,1	
0:06:27,11	0,4	-0,1	
0:06:27,12	0,4	-0,1	
0:06:27,13	0,4	-0,1	
0:06:27,14	0,4	-0,1	
0:06:27,15	0,4	-0,1	
0:06:27,16	0,3	-0,1	
0:06:27,17	0,3	-0,1	
0:06:27,18	0,3	-0,1	
0:06:27,19	0,3	-0,1	
0:06:27,2	0,3	-0,1	
0:06:27,21	0,3	-0,1	
0:06:27,22	0,3	-0,1	
0:06:27,23	0,3	-0,1	
0:06:27,24	0,3	-0,1	
0:06:27,25	0,3	-0,1	
0:06:27,26	0,3	-0,1	
0:06:27,27	0,3	-0,1	
0:06:27,28	0,3	-0,1	
0:06:27,29	0,3	-0,1	
0:06:27,3	0,3	-0,1	
0:06:27,31	0,3	-0,1	
0:06:27,32	0,3	-0,1	
0:06:27,33	0,3	-0,1	
0:06:27,34	0,3	-0,1	
0:06:27,35	0,3	-0,1	
0:06:27,36	0,3	-0,1	
0:06:27,37	0,3	-0,1	
0:06:27,38	0,3	-0,1	
0:06:27,39	0,3	-0,1	
0:06:27,4	0,3	-0,1	
0:06:27,41	0,3	-0,1	
0:06:27,42	0,3	-0,1	
0:06:27,43	0,3	-0,1	
0:06:27,44	0,3	-0,1	
0:06:27,45	0,3	-0,1	
0:06:27,46	0,3	-0,1	
0:06:27,47	0,4	-0,1	
0:06:27,48	0,2	-0,1	
0:06:27,49	0,3	-0,1	
0:06:27,5	0,3	-0,1	
0:06:27,51	0,2	-0,1	
0:06:27,52	0,3	-0,1	
0:06:27,53	0,3	-0,1	
0:06:27,54	0,3	-0,1	
0:06:27,55	0,3	-0,1	
0:06:27,56	0,3	-0,1	
0:06:27,57	0,3	-0,1	
0:06:27,58	0,3	-0,1	
0:06:27,59	0,2	-0,1	
0:06:27,6	0,2	-0,1	
0:06:27,61	0,2	-0,1	
0:06:27,62	0,2	-0,1	
0:06:27,63	0,2	-0,1	
0:06:27,64	0,2	-0,1	
0:06:27,65	0,2	-0,1	
0:06:27,66	0,2	-0,1	
0:06:27,67	0,2	-0,1	
0:06:27,68	0,2	-0,1	
0:06:27,69	0,2	-0,1	
0:06:27,7	0,2	-0,1	
0:06:27,71	0,2	-0,1	
0:06:27,72	0,2	-0,1	
0:06:27,73	0,2	-0,1	
0:06:27,74	0,2	-0,1	
0:06:27,75	0,2	-0,1	
0:06:27,76	0,2	-0,1	
0:06:27,77	0,2	-0,1	
0:06:27,78	0,2	-0,1	
0:06:27,79	0,2	-0,1	
0:06:27,8	0,2	-0,1	
0:06:27,81	0,2	-0,1	
0:06:27,82	0,2	-0,1	
0:06:27,83	0,2	-0,1	
0:06:27,84	0,2	-0,1	
0:06:27,85	0,2	-0,1	
0:06:27,86	0,2	-0,1	
0:06:27,87	0,2	-0,1	
0:06:27,88	0,2	-0,1	
0:06:27,89	0,2	-0,1	
0:06:27,9	0,2	-0,1	
0:06:27,91	0,2	-0,1	
0:06:27,92	0,2	-0,1	
0:06:27,93	0,2	-0,1	
0:06:27,94	0,2	-0,1	
0:06:27,95	0,2	-0,1	
0:06:27,96	0,2	-0,1	
0:06:27,97	0,2	-0,1	
0:06:27,98	0,2	-0,1	
0:06:27,99	0,2	-0,1	
0:06:28,0	0,2	-0,1	
0:06:28,01	0,2	-0,1	
0:06:28,02	0,2	-0,1	
0:06:28,03	0,2	-0,1	
0:06:28,04	0,2	-0,1	
0:06:28,05	0,2	-0,1	
0:06:28,06	0,2	-0,1	
0:06:28,07	0,2	-0,1	
0:06:28,08	0,2	-0,1	
0:06:28,09	0,2	-0,1	
0:06:28,1	0,2	-0,1	
0:06:28,11	0,2	-0,1	
0:06:28,12	0,2	-0,1	
0:06:28,13	0,2	-0,1	
0:06:28,14	0,2	-0,1	
0:06:28,15	0,2	-0,1	
0:06:28,16	0,2	-0,1	
0:06:28,17	0,2	-0,1	
0:06:28,18	0,2	-0,1	
0:06:28,19	0,2	-0,1	
0:06:28,2	0,2	-0,1	
0:06:28,21	0,2	-0,1	
0:06:28,22	0,2	-0,1	
0:06:28,23	0,2	-0,1	
0:06:28,24	0,2	-0,1	
0:06:28,25	0,2	-0,1	
0:06:28,26	0,2	-0,1	
0:06:28,27	0,2	-0,1	
0:06:28,28	0,2	-0,1	
0:06:28,29	0,2	-0,1	
0:06:28,3	0,2	-0,1	
0:06:28,31	0,2	-0,1	
0:06:28,32	0,2	-0,1	
0:06:28,33	0,2	-0,1	
0:06:28,34	0,2	-0,1	
0:06:28,35	0,2	-0,1	
0:06:28,36	0,2	-0,1	
0:06:28,37	0,2	-0,1	
0:06:28,38	0,2	-0,1	
0:06:28,39	0,2	-0,1	
0:06:28,4	0,2	-0,1	
0:06:28,41	0,2	-0,1	
0:06:28,42	0,2	-0,1	
0:06:28,43	0,2	-0,1	
0:06:28,44	0,2	-0,1	
0:06:28,45	0,2	-0,1	
0:06:28,46	0,2	-0,1	
0:06:28,47	0,2	-0,1	
0:06:28,48	0,2	-0,1	
0:06:28,49	0,2	-0,1	
0:06:28,5	0,2	-0,1	
0:06:28,51	0,2	-0,1	
0:06:28,52	0,2	-0,1	
0:06:28,53	0,2	-0,1	
0:06:28,54	0,2	-0,1	
0:06:28,55	0,2	-0,1	
0:06:28,56	0,2	-0,1	
0:06:28,57	0,2	-0,1	
0:06:28,58	0,2	-0,1	
0:06:28,59	0,2	-0,1	
0:06:28,6	0,2	-0,1	
0:06:28,61	0,2	-0,1	
0:06:28,62	0,2	-0,1	
0:06:28,63	0,2	-0,1	
0:06:28,64	0,2	-0,1	
0:06:28,65	0,2	-0,1	
0:06:28,66	0,2	-0,1	
0:06:28,67	0,2	-0,1	
0:06:28,68	0,2	-0,1	
0:06:28,69	0,2	-0,1	
0:06:28,7	0,2	-0,1	
0:06:28,71	0,2	-0,1	
0:06:28,72	0,2	-0,1	
0:06:28,73	0,2	-0,1	
0:06:28,74	0,2	-0,1	
0:06:28,75	0,2	-0,1	
0:06:28,76	0,2	-0,1	
0:06:28,77	0,2	-0,1	
0:06:28,78	0,2	-0,1	
0:06:28,79	0,2	-0,1	
0:06:28,8	0,2	-0,1	
0:06:28,81	0,2	-0,1	
0:06:28,82	0,2	-0,1	
0:06:28,83	0,2	-0,1	
0:06:28,84	0,2	-0,1	
0:06:28,85	0,2	-0,1	
0:06:28,86	0,2	-0,1	
0:06:28,87	0,2	-0,1	
0:06:28,88	0,2	-0,1	
0:06:28,89	0,2	-0,1	
0:06:28,9	0,2	-0,1	
0:06:28,91	0,2	-0,1	
0:06:28,92	0,2	-0,1	
0:06:28,93	0,2	-0,1	
0:06:28,94	0,2	-0,1	
0:06:28,95	0,2	-0,1	
0:06:28,96	0,2	-0,1	
0:06:28,97	0,2	-0,1	
0:06:28,98	0,2	-0,1	
0:06:28,99	0,2	-0,1	
0:06:29,0	0,2	-0,1	
0:06:29,01	0,2	-0,1	
0:06:29,02	0,2	-0,1	
0:06:29,03	0,2	-0,1	
0:06:29,04	0,2	-0,1	
0:06:29,05	0,2	-0,1	
0:06:29,06	0,2	-0,1	
0:06:29,07	0,2	-0,1	
0:06:29,08	0,2	-0,1	
0:06:29,09	0,2	-0,1	
0:06:29,1	0,2	-0,1	
0:06:29,11	0,2	-0,1	
0:06:29,12	0,2	-0,1	
0:06:29,13	0,2	-0,1	
0:06:29,14	0,2	-0,1	
0:06:29,15	0,2	-0,1	
0:06:29,16	0,2	-0,1	
0:06:29,17	0,2	-0,1	
0:06:29,18	0,2	-0,1	
0:06:29,19	0,2	-0,1	
0:06:29,2	0,2	-0,1	
0:06:29,21	0,2	-0,1	
0:06:29,22	0,2	-0,1	
0:06:29,23	0,2	-0,1	
0:06:29,24	0,2	-0,1	
0:06:29,25	0,2	-0,1	
0:06:29,26	0,2	-0,1	
0:06:29,27	0,2	-0,1	
0:06:29,28	0,2	-0,1	
0:06:29,29	0,2	-0,1	
0:06:29,3	0,2	-0,1	
0:06:29,31	0,2	-0,1	
0:06:29,32	0,2	-0,1	
0:06:29,33	0,2	-0,1	
0:06:29,34	0,2	-0,1	
0:06:29,35	0,2	-0,1	
0:06:29,36	0,2	-0,1	
0:06:29,37	0,2	-0,1	
0:06:29,38	0,2	-0,1	
0:06:29,39	0,2	-0,1	
0:06:29,4	0,2	-0,1	
0:06:29,41	0,2	-0,1	
0:06:29,42	0,2	-0,1	
0:06:29,43	0,2	-0,1	
0:06:29,44	0,2	-0,1	
0:06:29,45	0,2	-0,1	
0:06:29,46	0,2	-0,1	
0:06:29,47	0,2	-0,1	
0:06:29,48	0,2	-0,1	
0:06:29,49	0,2	-0,1	
0:06:29,5	0,2	-0,1	
0:06:29,51	0,2	-0,1	
0:06:29,52	0,2	-0,1	
0:06:29,53	0,2	-0,1	
0:06:29,54	0,2	-0,1	
0:06:29,55	0,2	-0,1	
0:06:29,56	0,2	-0,1	
0:06:29,57	0,2	-0,1	
0:06:29,58	0,2	-0,1	
0:06:29,59	0,2	-0,1	
0:06:29,6	0,2	-0,1	
0:06:29,61	0,2	-0,1	
0:06:29,62	0,2	-0,1	
0:06:29,63	0,2	-0,1	
0:06:29,64	0,2	-0,1	
0:06:29,65	0,2	-0,1	
0:06:29,66	0,2	-0,1	
0:06:29,67	0,2	-0,1	
0:06:29,68	0,2	-0,1	
0:06:29,69	0,2	-0,1	
0:06:29,7	0,2	-0,1	
0:06:29,71	0,2	-0,1	
0:06:29,72	0,2	-0,1	
0:06:29,73	0,2	-0,1	
0:06:29,74	0,2	-0,1	
0:06:29,75	0,2	-0,1	
0:06:29,76	0,2	-0,1	
0:06:29,77	0,2	-0,1	
0:06:29,78	0,2	-0,1	
0:06:29,79	0,2	-0,1	
0:06:29,8	0,2	-0,1	
0:06:29,81	0,2	-0,1	
0:06:29,82	0,2	-0,1	
0:06:29,83	0,2	-0,1	
0:06:29,84	0,2	-0,1	
0:06:29,85	0,2	-0,1	
0:06:29,86	0,2	-0,1	
0:06:29,87	0,2	-0,1	
0:06:29,88	0,2	-0,1	
0:06:29,89	0,2	-0,1	
0:06:29,9	0,2	-0,1	
0:06:29,91	0,2	-0,1	
0:06:29,92	0,2	-0,1	
0:06:29,93	0,2	-0,1	
0:06:29,94	0,2	-0,1	
0:06:29,95	0,2	-0,1	
0:06:29,96	0,2	-0,1	
0:06:29,97	0,2	-0,1	
0:06:29,98	0,2	-0,1	
0:06:29,99	0,2	-0,1	
0:06:30,0	0,2	-0,1	
0:06:30,01	0,2	-0,1	
0:06:30,02	0,2	-0,1	
0:06:30,03	0,2	-0,1	
0:06:30,04	0,2	-0,1	
0:06:30,05	0,2	-0,1	
0:06:30,06	0,2	-0,1	
0:06:30,07	0,2	-0,1	
0:06:30,08	0,2	-0,1	
0:06:30,09	0,2	-0,1	
0:06:30,1	0,2	-0,1	
0:06:30,11	0,2	-0,1	
0:06:30,12	0,2	-0,1	
0:06:30,13	0,2	-0,1	
0:06:30,14	0,2	-0,1	
0:06:30,15	0,2	-0,1	
0:06:30,16	0,2	-0,1	
0:06:30,17	0,2	-0,1	
0:06:30,18	0,2	-0,1	
0:06:30,19	0,2	-0,1	
0:06:30,2	0,2	-0,1	
0:06:30,21	0,2	-0,1	
0:06:30,22	0,2	-0,1	
0:06:30,23	0,2	-0,1	
0:06:30,24	0,2	-0,1	
0:06:30,25	0,2	-0,1	
0:06:30,26	0,2	-0,1	
0:06:30,27	0,2	-0,1	
0:06:30,28	0,2	-0,1	
0:06:30,29	0,2	-0,1	
0:06:30,3	0,2	-0,1	
0:06:30,31	0,2	-0,1	
0:06:30,32	0,2	-0,1	
0:06:30,33	0,2	-0,1	
0:06:30,34	0,2	-0,1	
0:06:30,35	0,2	-0,1	
0:06:30,36	0,2	-0,1	
0:06:30,37	0,2	-0,1	
0:06:30,38	0,2	-0,1	
0:06:30,39	0,2	-0,1	
0:06:30,4	0,2	-0,1	
0:06:30,41	0,2	-0,1	
0:06:30,42	0,2	-0,1	
0:06:30,43	0,2	-0,1	
0:06:30,44	0,2	-0,1	
0:06:30,45	0,2	-0,1	
0:06:30,46	0,2	-0,1	
0:06:30,47	0,2	-0,1	
0:06:30,48	0,2	-0,1	
0:06:30,49	0,2	-0,1	
0:06:30,5	0,2	-0,1	
0:06:30,51	0,2	-0,1	
0:06:30,52	0,2	-0,1	
0:06:30,53	0,2	-0,1	
0:06:30,54	0,2	-0,1	
0:06:30,55	0,2	-0,1	
0:06:30,56	0,2	-0,1	
0:06:30,57	0,2	-0,1	
0:06:30,58	0,2	-0,1	
0:06:30,59	0,2	-0,1	
0:06:30,6	0,2	-0,1	
0:06:30,61	0,2	-0,1	
0:06:30,62	0,2	-0,1	
0:06:30,63	0,2	-0,1	
0:06:30,64	0,2	-0,1	
0:06:30,65	0,2	-0,1	
0:06:30,66	0,2	-0,1	
0:06:30,67	0,2	-0,1	
0:06:30,68	0,2	-0,1	
0:06:30,69	0,2	-0,1	
0:06:30,7	0,2	-0,1	
0:06:30,71	0,2	-0,1	
0:06:30,72	0,2	-0,1	
0:06:30,73	0,2	-0,1	
0:06:30,74	0,1	-0,1	
0:06:30,75	0,2	-0,1	
0:06:30,76	0,1	-0,1	
0:06:30,77	0,2	-0,1	
0:06:30,78	0,2	-0,1	
0:06:30,79	0,2	-0,1	
0:06:30,8	0,2	-0,1	
0:06:30,81	0,2	-0,1	
0:06:30,82	0,2	-0,1	
0:06:30,83	0,2	-0,1	
0:06:30,84	0,2	-0,1	
0:06:30,85	0,2	-0,1	
0:06:30,86	0,2	-0,1	
0:06:30,87	0,2	-0,1	
0:06:30,88	0,2	-0,1	
0:06:30,89	0,2	-0,1	
0:06:30,9	0,2	-0,1	
0:06:30,91	0,2	-0,1	
0:06:30,92	0,2	-0,1	
0:06:30,93	0,2	-0,1	
0:06:30,94	0,2	-0,1	
0:06:30,95	0,2	-0,1	
0:06:30,96	0,2	-0,1	
0:06:30,97	0,2	-0,1	
0:06:30,98	0,2	-0,1	
0:06:30,99	0,2	-0,1	
0:06:31,0	0,2	-0,1	
0:06:31,01	0,2	-0,1	
0:06:31,02	0,2	-0,1	
0:06:31,03	0,2	-0,1	
0:06:31,04	0,2	-0,1	
0:06:31,05	0,2	-0,1	
0:06:31,06	0,2	-0,1	
0:06:31,07	0,2	-0,1	
0:06:31,08	0,2	-0,1	
0:06:31,09	0,2	-0,1	
0:06:31,1	0,2	-0,1	
0:06:31,11	0,2	-0,1	
0:06:31,12	0,2	-0,1	
